CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15701280,576,France,Male,24,3,0,1,0,1,78498.04,1
15701301,646,France,Female,42,3,175159.9,2,0,0,67124.48,1
15701319,614,Germany,Female,37,6,96340.81,2,1,1,139377.24,1
15701439,698,Spain,Female,50,1,0,4,1,0,88566.9,1
15701537,756,France,Male,60,2,0,1,1,1,166513.49,1
15701602,521,Germany,Male,52,5,116497.31,3,0,0,53793.1,1
15701687,664,Spain,Male,44,7,77526.66,3,0,0,57338.56,1
15701738,612,Germany,Male,44,2,115163.38,1,1,1,97677.52,1
15701936,467,Germany,Male,28,10,126315.26,1,1,0,32349.29,1
15702095,585,Spain,Female,56,1,128472.8,1,1,0,186476.91,1
15702298,655,Germany,Male,41,8,125561.97,1,0,0,164040.94,1
15702462,619,Spain,Female,44,6,52831.13,1,1,1,112649.22,1
15702541,551,France,Female,59,2,166968.28,1,1,0,159483.76,1
15702571,778,Germany,Female,35,1,151958.19,3,1,1,131238.37,1
15702601,680,Germany,Male,30,4,108300.27,2,0,1,44384.57,1
15702801,677,France,Female,29,3,86616.35,1,0,0,91903.9,1
15702912,752,Spain,Female,35,2,0,1,1,0,44335.54,1
15703037,618,France,Male,37,5,0,1,0,1,178705.45,1
15703541,772,Germany,Female,51,9,143930.92,1,0,1,46675.51,1
15703728,700,Spain,Male,47,4,0,1,1,0,121798.52,1
15703793,738,Germany,Male,58,2,133745.44,4,1,0,28373.86,1
15703820,552,France,Male,42,9,133701.07,2,1,0,101069.71,1
15704053,710,Spain,Male,62,3,131078.42,2,1,0,119348.76,1
15704160,648,Spain,Male,49,5,0,1,1,0,149946.43,1
15704168,535,Germany,Male,38,8,127475.24,1,0,0,60775.76,1
15704209,802,France,Female,39,7,120145.96,2,0,1,59497.01,1
15704284,736,Germany,Male,57,9,95295.39,1,1,0,28434.44,1
15704442,672,France,Female,53,9,169406.33,4,1,1,147311.47,1
15704583,651,France,Male,56,2,0,1,1,0,114522.68,1
15704657,601,France,Male,39,3,72647.64,1,1,0,41777.9,1
15704763,523,Germany,Female,39,1,143903.11,1,1,1,118711.75,1
15704788,812,Spain,Female,49,8,66079.45,2,0,0,91556.57,1
15705009,649,France,Female,56,8,156974.26,1,1,0,89405.26,1
15705448,647,Germany,Male,52,7,130013.12,1,1,1,190806.36,1
15705860,631,Germany,Male,40,3,107949.45,1,1,0,52449.62,1
15705953,721,Spain,Male,51,0,169312.13,1,1,0,109078.35,1
15706005,674,France,Male,46,2,174701.05,1,1,0,90189.72,1
15706071,528,Germany,Male,39,0,127631.62,1,0,1,22197.8,1
15706163,518,Germany,Male,46,4,113625.93,1,0,0,92727.42,1
15706232,595,France,Male,52,9,0,1,1,1,106340.66,1
15706458,812,Germany,Male,39,5,115730.71,3,1,1,185599.34,1
15706534,581,France,Female,47,1,122949.14,1,0,0,180251.68,1
15706557,626,France,Female,52,0,0,2,1,0,32159.46,1
15706799,719,Spain,Male,44,4,0,1,0,0,84972.9,1
15706815,515,Germany,Male,37,2,90432.92,1,1,1,188366.04,1
15707322,779,France,Female,48,2,115290.27,1,0,0,98912.69,1
15707362,514,Germany,Male,43,1,95556.31,1,0,1,199273.98,1
15707567,732,Germany,Male,50,6,145338.76,1,0,0,91936.1,1
15707596,546,Germany,Female,74,8,114888.74,2,1,1,66732.63,1
15707602,539,France,Female,47,2,127286.04,2,1,1,166929.43,1
15707637,765,France,Female,56,1,0,1,1,0,13228.93,1
15707674,515,France,Female,58,2,131852.81,1,1,0,81436.68,1
15707861,520,France,Female,46,10,85216.61,1,1,0,117369.52,1
15707968,545,Spain,Male,36,8,73211.12,2,1,0,89587.34,1
15708063,712,France,Male,36,2,100749.5,3,0,0,70758.37,1
15708212,648,Spain,Female,54,7,118241.02,1,1,0,172586.89,1
15708265,581,Spain,Female,24,10,159203.71,1,1,1,102517.83,1
15708504,790,Germany,Male,50,8,121438.58,1,1,1,176471.78,1
15708534,524,Spain,Female,64,5,0,1,1,0,136079.64,1
15708867,684,Spain,Female,38,3,134168.5,3,1,0,3966.5,1
15709016,687,Germany,Female,47,1,91219.29,1,0,0,158845.49,1
15709117,823,Spain,Female,46,3,81576.75,1,1,1,28370.95,1
15709252,616,Germany,Female,28,10,105173.99,1,0,1,29835.37,1
15709474,740,Germany,Female,57,3,113386.36,2,1,1,65121.63,1
15709920,479,France,Female,33,2,208165.53,1,0,0,50774.81,1
15709941,753,France,Male,46,8,0,3,1,0,90747.94,1
15709994,658,France,Female,40,7,140596.95,1,0,1,135459.02,1
15710012,738,Spain,Male,44,2,0,2,1,0,43018.82,1
15710034,637,Germany,Male,43,1,135645.29,2,0,1,101382.86,1
15710087,705,Germany,Female,54,3,125889.3,3,1,0,96013.5,1
15710105,581,Germany,Female,26,3,105099.45,1,1,1,184520,1
15710164,523,France,Female,73,7,0,2,0,0,130883.9,1
15710315,529,Germany,Male,29,4,135759.4,1,0,0,112813.79,1
15710365,646,France,Male,50,0,104129.24,2,1,0,181794.86,1
15710366,569,Spain,Female,42,1,0,1,1,1,83629.6,1
15710543,629,France,Male,46,1,130666.2,1,1,1,161125.67,1
15710689,578,Spain,Male,40,6,63609.92,1,0,0,74965.61,1
15710743,621,France,Male,47,0,0,1,1,1,133831.37,1
15711028,534,France,Male,52,1,0,3,1,1,104035.41,1
15711219,788,Germany,Female,57,8,93716.72,1,1,1,180150.49,1
15711314,589,Spain,Female,45,1,0,1,0,0,125939.22,1
15711446,569,Spain,Female,51,3,0,3,1,0,75084.96,1
15711455,740,Germany,Female,36,4,109044.6,1,0,0,94554.74,1
15711618,704,Germany,Female,39,1,124640.51,1,1,0,116511.12,1
15711716,580,France,Female,56,1,131368.3,1,1,0,106918.67,1
15711789,768,Spain,Female,42,3,0,1,0,0,161242.99,1
15711834,650,Spain,Female,30,6,0,1,0,0,67997.13,1
15711843,613,Germany,Male,40,1,147856.82,3,0,0,107961.11,1
15712403,589,France,Female,61,1,0,1,1,0,61108.56,1
15712483,608,Spain,Female,28,4,0,2,1,0,10899.63,1
15712536,625,France,Female,36,3,0,2,1,0,41295.1,1
15712551,622,Germany,Female,58,7,116922.25,1,1,0,120415.61,1
15712807,556,Spain,Male,46,3,131764.96,1,1,1,108500.66,1
15712813,520,Germany,Male,43,3,150805.17,3,0,1,25333.03,1
15712849,632,Germany,Male,41,3,126550.7,1,0,0,177644.52,1
15713354,597,Germany,Female,22,6,101528.61,1,1,0,70529,1
15713370,657,Spain,Male,36,8,188241.05,2,0,0,183058.51,1
15713426,637,Germany,Male,30,1,122185.53,1,1,0,102566.46,1
15713440,519,Germany,Female,21,1,151701.45,3,1,1,170138.68,1
15713463,645,Germany,Female,41,2,138881.04,1,1,0,129936.53,1
15713483,793,Spain,Male,52,2,0,1,1,0,159123.82,1
15713655,720,France,Female,38,10,0,2,1,1,56229.72,1
15713774,644,Spain,Female,46,6,12459.19,1,0,0,156787.34,1
15713826,613,Germany,Female,20,0,117356.19,1,0,0,113557.7,1
15713845,688,France,Male,38,7,148045.68,1,1,0,175479.92,1
15713975,565,Germany,Female,47,10,139756.12,1,1,0,165849.49,1
15714062,690,France,Female,40,9,77641.99,1,0,0,189051.59,1
15714241,749,Spain,Male,42,9,222267.63,1,0,0,101108.85,1
15714391,563,France,Female,35,2,183572.84,1,1,1,66006.75,1
15714466,846,France,Female,41,5,0,3,1,0,3440.47,1
15714485,774,France,Male,60,5,85891.55,1,1,0,74135.48,1
15714575,742,Germany,Female,44,8,107926.02,1,0,1,17375.27,1
15714981,476,France,Male,37,4,0,1,1,1,55775.84,1
15715047,640,Spain,Male,43,9,172478.15,1,1,0,191084.4,1
15715142,739,Germany,Male,45,7,102703.62,1,0,1,147802.94,1
15715622,583,France,Female,57,3,238387.56,1,0,1,147964.99,1
15715673,651,Spain,Female,46,4,89743.05,1,1,0,156425.57,1
15715750,646,Germany,Female,44,2,113063.83,1,0,0,53072.49,1
15715907,699,France,Male,64,9,113109.52,1,1,0,27980.8,1
15716085,739,Spain,Female,41,8,0,1,1,0,191694.77,1
15716381,666,Germany,Female,50,7,109062.28,1,1,1,140136.1,1
15716491,710,Spain,Female,51,4,93656.95,1,0,1,141400.51,1
15716608,651,Spain,Male,38,2,0,3,1,0,67029.82,1
15716609,484,Germany,Male,54,3,134388.11,1,0,0,49954.79,1
15716994,559,Spain,Male,24,3,114739.92,1,1,0,85891.02,1
15717191,508,France,Male,49,1,93817.41,2,1,1,132468.76,1
15717286,675,Spain,Female,40,8,79035.95,1,1,0,142783.98,1
15717328,842,France,Female,37,4,132446.08,2,1,0,87071.18,1
15717398,549,Spain,Female,39,7,0,1,0,0,81259.25,1
15717489,835,France,Male,23,9,0,1,1,0,19793.73,1
15717560,580,France,Male,50,0,125647.36,1,1,0,57541.08,1
15717770,850,Spain,Female,55,7,0,1,0,0,171762.87,1
15717984,477,France,Male,47,9,144900.58,1,1,0,61315.37,1
15718057,760,France,Female,51,2,100946.71,1,0,0,179614.8,1
15718242,725,Germany,Female,47,1,104887.43,1,0,0,86622.56,1
15718281,706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1
15718289,553,Germany,Male,46,3,82291.1,1,1,0,112549.99,1
15718465,671,Germany,Male,51,3,96891.46,1,1,0,176403.33,1
15718507,647,Germany,Male,37,3,116509.99,1,1,1,149517.71,1
15718765,501,Spain,Male,43,6,104533.24,1,0,0,81123.59,1
15718893,404,Germany,Female,54,4,125456.07,1,1,0,83715.66,1
15718912,608,Germany,Female,44,5,126147.84,1,0,1,132424.69,1
15719302,765,France,Female,50,9,126547.8,1,1,1,79579.94,1
15719348,513,France,Male,35,8,0,1,1,0,76640.29,1
15719377,804,France,Female,50,4,0,1,1,1,8546.87,1
15719426,529,France,Male,67,8,103101.56,2,1,1,154002.02,1
15719508,575,Germany,Male,49,7,121205.15,4,1,1,168080.53,1
15719940,628,Germany,Female,51,10,115280.49,2,0,0,12628.61,1
15719991,727,Spain,Female,52,1,154733.97,1,1,0,80259.67,1
15720071,535,France,Female,49,3,0,1,0,0,61820.41,1
15720155,630,Germany,Male,29,6,131354.39,1,0,1,9324.31,1
15720305,591,Spain,Female,40,1,86376.29,1,0,1,136767.16,1
15720371,652,France,Female,51,3,0,1,1,0,173989.47,1
15720511,547,Germany,Male,41,3,151191.31,1,1,0,175295.89,1
15720559,487,Germany,Female,61,5,110368.03,1,0,0,11384.45,1
15720583,745,Germany,Female,44,0,119638.21,1,1,1,34265.08,1
15720636,628,France,Female,50,4,143054.56,1,0,1,109608.81,1
15720637,710,Germany,Female,46,10,120530.34,1,1,0,166586.99,1
15720687,576,France,Female,41,4,112609.91,1,0,0,191035.18,1
15720702,789,France,Male,37,3,0,1,1,0,121883.87,1
15720774,850,Spain,Male,44,7,89118.26,1,1,0,104240.77,1
15720919,667,France,Male,42,7,0,1,0,1,108348.94,1
15720929,604,France,Female,47,8,62094.71,3,0,0,9308.1,1
15720943,747,France,Female,45,1,114959.12,1,1,0,189362.39,1
15721007,776,Germany,Male,33,8,115130.34,1,0,0,129525.5,1
15721426,606,Germany,Male,65,10,126306.64,3,0,0,7861.68,1
15721460,678,France,Male,60,8,185648.56,1,0,0,192156.54,1
15721507,713,France,Female,32,1,117094.02,1,0,0,149558.83,1
15721582,644,Germany,Female,40,4,77270.08,2,1,1,115800.1,1
15721658,672,Spain,Female,56,2,209767.31,2,1,1,150694.42,1
15722010,621,Spain,Male,53,9,170491.84,1,1,0,35588.07,1
15722246,742,France,Female,60,4,0,1,1,1,13161.66,1
15722632,716,Germany,Male,50,2,119655.77,1,1,1,12944.17,1
15722731,653,France,Male,46,0,119556.1,1,1,0,78250.13,1
15722902,652,Germany,Male,50,8,125437.64,1,1,1,17160.94,1
15722965,757,France,Male,57,3,89079.41,1,1,1,53179.21,1
15722991,567,France,Male,54,9,96402.96,1,0,0,52035.29,1
15723008,720,France,Female,45,1,102882.4,2,1,1,35633.15,1
15723263,495,Germany,Female,34,9,117160.32,1,1,1,116069.24,1
15723299,774,France,Male,53,4,113709.28,1,1,1,153887.93,1
15723318,619,France,Female,55,0,0,3,0,0,60810.64,1
15723488,668,Germany,Male,47,7,106854.21,1,0,1,157959.02,1
15723717,483,Germany,Male,41,1,118334.44,1,0,0,163147.99,1
15723864,828,Spain,Male,47,1,109876.82,2,1,0,83611.45,1
15723950,684,Spain,Male,40,2,70291.02,1,1,1,115468.84,1
15724076,815,Spain,Female,57,5,0,3,0,0,38941.44,1
15724154,625,Germany,Female,49,4,128504.76,1,1,0,126812.63,1
15724161,644,France,Female,40,9,137285.26,4,1,0,77063.63,1
15724223,545,France,Female,55,5,0,1,0,0,10034.77,1
15724251,682,Germany,Female,29,6,101012.77,1,0,0,32589.89,1
15724321,516,Germany,Female,47,9,128298.74,1,0,0,149614.17,1
15724623,704,Germany,Female,24,7,113034.22,1,1,0,162503.48,1
15724848,516,France,Female,46,1,104947.72,1,1,0,115789.25,1
15724858,688,France,Female,54,9,0,1,1,0,191212.63,1
15724863,420,Spain,Female,55,4,91893.32,1,1,0,144870.28,1
15725141,716,France,Female,44,3,109528.28,1,1,0,27341.63,1
15725665,679,France,Male,47,10,198546.1,2,1,0,191198.92,1
15725679,531,France,Female,47,6,0,1,0,0,194998.34,1
15725794,659,France,Female,49,1,0,1,1,0,116249.72,1
15725835,785,Germany,Female,32,3,124493.03,2,0,1,52583.79,1
15725906,665,Spain,Female,51,8,0,1,1,1,38928.48,1
15725945,659,Spain,Female,42,2,0,1,0,0,162734.31,1
15726103,689,Germany,Female,55,1,76296.81,1,1,0,42364.75,1
15726179,757,Germany,Female,43,5,131433.33,2,1,1,3497.43,1
15726403,660,Germany,Male,41,1,129901.21,1,1,0,26025.6,1
15726490,782,Spain,Male,52,4,0,1,1,1,52759.82,1
15726494,481,France,Male,44,9,175303.06,1,1,0,65500.53,1
15726720,480,France,Female,40,7,0,1,1,0,170332.67,1
15726791,637,Spain,Female,45,2,157929.45,1,1,1,145134.49,1
15726855,805,Germany,Female,45,9,116585.97,1,1,0,189428.75,1
15726931,715,France,Female,41,8,56214.85,2,0,0,92982.61,1
15727177,557,France,Male,42,6,177822.03,1,1,0,150944.31,1
15727197,576,France,Female,52,9,170228.59,2,0,0,148477.57,1
15727299,445,Spain,Male,62,1,64119.38,1,1,1,76569.64,1
15727317,533,Germany,Female,49,1,102286.6,3,1,0,69409.37,1
15727353,650,France,Female,64,7,142028.36,1,1,0,32275.09,1
15727384,705,Germany,Female,43,10,146547.78,1,0,1,10072.55,1
15727490,661,France,Male,47,5,0,1,0,1,107243.31,1
15727619,753,Germany,Female,46,9,113909.69,3,1,0,92320.37,1
15727811,661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1
15727868,711,France,Female,38,2,129022.06,2,1,1,14374.86,1
15728224,710,Germany,Female,41,9,149155.53,2,1,0,42131.26,1
15728456,604,France,Male,33,3,0,1,1,0,42171.13,1
15728564,682,France,Male,41,6,0,2,0,1,134158.09,1
15728669,584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1
15728706,534,France,Female,49,7,0,1,1,0,13566.48,1
15728838,578,France,Male,45,1,148600.91,1,1,0,143397.14,1
15728917,598,France,Male,48,6,120682.53,1,1,0,30635.52,1
15728963,617,Germany,Female,51,10,167273.71,1,0,0,93439.75,1
15729110,729,Spain,Female,42,7,0,2,1,0,58268.2,1
15729201,682,France,Male,55,9,0,1,1,0,153356.8,1
15729238,631,Germany,Male,48,1,106396.48,1,1,1,150661.42,1
15729489,762,Germany,Female,34,8,98592.88,1,0,1,191790.29,1
15729557,850,Germany,Male,36,5,119984.07,1,1,0,191535.11,1
15729718,610,France,Male,41,6,0,3,0,0,56118.81,1
15729771,799,Germany,Male,31,9,154586.92,1,0,1,88604.89,1
15729954,586,France,Female,28,5,0,3,1,0,170487.4,1
15730038,706,France,Female,23,5,0,1,0,0,164128.41,1
15730044,809,Germany,Female,42,6,64497.94,3,0,1,182436.81,1
15730076,651,France,Male,45,1,0,1,1,0,67740.08,1
15730287,679,France,Male,41,8,147726.98,3,1,0,172749.4,1
15730394,709,France,Female,43,8,0,2,0,0,168035.62,1
15730433,580,Germany,Female,38,1,128218.47,1,1,0,125953.83,1
15730688,548,France,Female,28,8,116755.5,2,1,1,158585.17,1
15730759,561,France,Female,27,9,135637,1,1,0,153080.4,1
15730793,699,Germany,Female,54,3,111009.32,1,1,1,155905.79,1
15731148,558,France,Male,33,0,108477.49,1,1,1,109096.71,1
15731555,595,Germany,Female,45,9,106000.12,1,0,0,191448.96,1
15731790,697,Germany,Female,38,6,132591.36,1,1,1,7387.8,1
15731815,529,Spain,Male,63,4,96134.11,3,1,0,108732.96,1
15731951,689,Spain,Female,28,5,95328.6,1,1,0,6129.61,1
15732061,850,Germany,Female,45,1,121874.89,1,0,0,6865.41,1
15732202,615,France,Male,34,1,83503.11,2,1,1,73124.53,1
15732266,553,Germany,Male,53,5,127997.83,1,1,0,165378.66,1
15732270,727,Spain,Male,71,8,0,1,1,1,198446.91,1
15732281,680,Germany,Male,34,6,146422.22,1,1,0,67142.97,1
15732437,504,Germany,Female,44,0,131873.07,2,1,1,158036.72,1
15732438,561,France,Male,43,4,0,4,0,0,18522.91,1
15732643,386,Spain,Female,53,1,131955.07,1,1,1,62514.65,1
15732644,567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1
15732917,729,Germany,Male,46,5,117837.43,1,1,0,104016.61,1
15732943,574,Spain,Male,36,4,77967.5,1,1,0,167066.95,1
15733234,777,France,Female,58,4,0,1,1,1,62449.07,1
15733247,850,France,Male,33,10,0,1,1,0,4861.72,1
15733261,688,Spain,Female,35,6,0,1,1,0,25488.43,1
15733361,651,Germany,Female,45,6,86714.06,1,1,0,85869.89,1
15733447,562,France,Female,51,1,124662.54,1,1,1,65390.46,1
15733777,817,France,Male,44,8,0,1,0,0,65501.91,1
15733872,791,Germany,Female,33,10,130229.71,2,0,0,54019.93,1
15733888,668,Spain,Female,36,3,133686.52,1,1,0,190958.48,1
15733966,496,Germany,Female,55,4,125292.53,1,1,1,31532.96,1
15733973,850,France,Female,42,8,0,1,1,0,19632.64,1
15734008,727,Germany,Male,59,5,152581.06,1,1,0,71830.1,1
15734524,653,France,Male,51,3,0,1,1,0,170426.65,1
15734610,543,France,Male,42,4,89838.71,3,1,0,85983.54,1
15734649,779,Spain,Female,55,0,133295.98,1,1,0,22832.71,1
15734711,373,France,Male,42,7,0,1,1,0,77786.37,1
15734762,602,France,Female,56,3,115895.22,3,1,0,4176.17,1
15735246,798,Spain,Female,58,9,0,2,0,0,119071.56,1
15735270,767,Spain,Male,47,2,0,1,1,0,48161.18,1
15735572,629,France,Male,59,9,113657.83,1,1,1,116848.79,1
15735636,604,France,Female,53,2,121389.78,1,1,1,48201.64,1
15735878,850,Germany,Female,47,10,134381.52,1,0,0,26812.89,1
15735909,607,Germany,Female,39,8,105103.33,1,1,0,104721.5,1
15736008,644,France,Female,46,9,95441.27,1,1,0,108761.05,1
15736069,767,Germany,Female,35,6,132253.22,1,1,0,115566.57,1
15736078,730,Germany,Female,33,7,130367.87,1,1,0,15142.1,1
15736126,850,Germany,Male,55,0,98710.89,1,1,1,83617.17,1
15736250,781,France,Male,38,2,117810.79,1,0,1,65632.33,1
15736420,596,France,Male,21,4,210433.08,2,0,1,197297.77,1
15736510,605,Spain,Female,57,2,0,3,1,0,66652.75,1
15737025,635,France,Male,33,1,0,3,0,0,178067.33,1
15737047,754,France,Female,45,6,0,1,1,0,73881.68,1
15737071,639,France,Female,60,5,162039.78,1,1,1,84361.72,1
15737104,652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1
15737267,676,France,Female,49,1,0,1,1,0,79342.31,1
15737452,653,Germany,Male,58,1,132602.88,1,1,0,5097.67,1
15737556,590,France,Male,43,7,81076.8,2,1,1,182627.25,1
15737735,683,Spain,Male,40,4,95053.1,1,1,1,116816.54,1
15737741,607,Spain,Female,33,2,108431.87,2,0,1,109291.39,1
15737795,512,Spain,Male,36,1,0,1,0,1,135482.26,1
15737814,622,France,Male,41,2,127087.06,1,1,0,102402.91,1
15737832,771,Spain,Male,45,0,139825.56,1,0,0,170984.97,1
15737998,529,France,Male,46,8,0,1,0,0,126511.94,1
15738088,634,Spain,Male,63,10,0,2,1,0,30772.86,1
15738148,465,France,Female,51,8,122522.32,1,0,0,181297.65,1
15738181,850,France,Male,31,6,67996.23,2,0,0,50129.87,1
15738267,544,France,Female,64,3,124043.8,1,1,1,111402.97,1
15738318,800,France,Female,40,5,97764.41,1,1,0,98640.15,1
15738501,601,Germany,Male,48,9,163630.76,1,0,1,41816.49,1
15738605,634,Germany,Female,46,5,123642.36,1,1,1,49725.16,1
15738715,600,France,Female,37,4,0,3,1,0,7312.25,1
15738889,658,France,Male,42,8,102870.93,1,0,1,103764.55,1
15738907,798,France,Female,60,6,96956.1,1,1,0,31907.44,1
15739578,850,France,Male,49,6,128663.9,1,1,0,65769.3,1
15739592,707,Germany,Female,51,10,98438.23,1,0,0,70778.63,1
15739858,618,France,Male,56,7,0,1,1,1,142400.27,1
15739972,650,Germany,Female,45,9,152367.21,3,1,0,150835.21,1
15740104,425,Spain,Female,22,7,169649.73,2,0,1,136365,1
15740223,479,Germany,Male,51,1,107714.74,3,1,0,86128.21,1
15740345,657,Spain,Male,42,5,41473.33,1,1,0,112979.6,1
15740406,628,Germany,Male,38,10,113525.84,1,1,0,46044.48,1
15740442,603,France,Male,51,8,186825.57,1,1,0,93739.71,1
15740487,627,France,Female,41,6,0,3,1,1,138700.75,1
15740527,766,Germany,Female,62,7,142724.48,1,0,1,5893.23,1
15741336,715,France,Female,38,5,118590.41,1,1,1,5684.17,1
15741988,492,Germany,Female,52,8,125396.24,1,1,0,10014.72,1
15742091,825,Germany,Female,35,6,118336.95,1,1,0,26342.33,1
15742272,669,France,Female,44,8,96418.09,1,0,0,131609.48,1
15742798,829,France,Female,22,7,150126.44,1,1,0,152107.93,1
15743007,643,France,Female,45,4,45144.43,1,1,0,60917.24,1
15743193,644,France,Male,37,6,117271.8,2,1,0,104217.96,1
15743236,687,France,Female,61,7,80538.56,1,1,0,131305.37,1
15743245,624,France,Male,42,3,145155.37,1,1,0,72169.95,1
15743293,651,Germany,Female,35,1,163700.78,3,1,1,29583.48,1
15743411,609,Spain,Male,61,1,0,1,1,0,22447.85,1
15743490,795,Germany,Female,56,9,94348.94,1,1,0,29239.29,1
15743498,532,Germany,Male,52,9,137755.76,1,1,0,163191.99,1
15743532,704,Germany,Male,27,5,147004.34,1,1,0,64381.33,1
15743673,551,Spain,Male,27,2,113873.22,1,1,1,85129.77,1
15743817,621,Germany,Male,40,8,174126.75,3,1,0,172490.78,1
15743828,691,France,Male,41,2,0,1,1,1,56850.92,1
15743871,567,France,Male,59,3,0,2,1,0,25843.7,1
15744044,572,Germany,Male,47,4,99353.42,1,1,0,196549.85,1
15744327,564,France,Male,40,4,0,1,1,0,85455.62,1
15744517,735,Spain,Male,50,9,0,1,0,0,166677.35,1
15744582,680,France,Female,24,10,0,3,1,0,154971.63,1
15744607,738,Germany,Male,43,9,121152.05,2,1,0,64166.7,1
15744689,479,Germany,Male,35,9,92833.89,1,1,0,99449.86,1
15744873,657,Germany,Female,48,5,143595.87,1,0,0,101314.65,1
15744942,638,Spain,Female,55,2,155828.22,1,0,1,108987.25,1
15745083,613,Germany,Male,59,8,91415.76,1,0,0,27965,1
15745250,850,France,Male,58,8,156652.13,1,0,0,25899.21,1
15745266,434,Spain,Male,55,6,0,1,0,1,73562.05,1
15745295,727,Spain,Female,31,0,0,1,1,0,121751.04,1
15745324,599,Spain,Female,39,4,0,1,1,0,194273.2,1
15745326,538,France,Female,62,3,75051.49,1,0,0,17682.02,1
15745399,649,Spain,Female,49,2,0,1,1,0,84863.85,1
15745533,799,France,Female,63,1,110314.21,2,1,0,37464,1
15745605,722,France,Female,47,2,88011.4,1,1,1,90655.94,1
15745844,642,Germany,Female,40,6,129502.49,2,0,1,86099.23,1
15746012,729,Spain,Female,28,0,0,2,1,1,31165.06,1
15746199,558,France,Female,41,6,0,1,1,1,143585.29,1
15746203,555,Germany,Male,62,4,119817.33,1,0,1,43507.1,1
15746333,562,France,Female,57,3,0,3,1,0,6554.97,1
15746515,750,France,Male,36,7,136492.92,3,1,1,26500.29,1
15746553,526,Germany,Male,50,5,124233.24,1,0,1,159456.87,1
15746569,589,France,Male,38,4,0,1,1,0,95483.48,1
15746674,730,France,Female,47,7,0,1,1,0,33373.26,1
15746708,589,Germany,Male,55,7,119961.48,1,1,0,65156.83,1
15747097,611,France,Male,35,10,0,1,1,1,23598.23,1
15747168,626,Germany,Female,47,2,103108.8,1,0,1,166475.44,1
15747208,608,France,Male,50,6,0,1,1,0,93568.77,1
15747288,838,Spain,Female,40,6,61671.19,1,0,1,150659.35,1
15747323,535,Spain,Male,48,9,109472.47,1,1,0,157358.43,1
15747503,705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1
15747534,595,France,Male,46,10,0,1,1,0,73489.15,1
15747757,600,Germany,Female,58,8,118723.11,1,0,0,6209.51,1
15748414,526,Spain,Female,33,8,114634.63,2,1,0,110114.38,1
15748499,550,Germany,Male,33,4,118400.91,1,0,1,13999.64,1
15748597,844,Spain,Male,56,5,99529.7,1,0,1,157230.06,1
15748660,561,Germany,Female,49,1,102025.32,1,1,0,133051.64,1
15748797,636,Spain,Female,33,0,0,1,1,0,92277.47,1
15749068,632,France,Female,40,9,139625.34,1,1,0,93702.96,1
15749103,604,Germany,Female,47,4,118907.6,1,0,1,47777.15,1
15749328,697,France,Female,45,1,0,2,1,0,46807.62,1
15749401,686,France,Male,60,9,0,3,1,1,75246.21,1
15749519,822,France,Male,38,6,128289.7,3,1,0,9149.96,1
15749583,686,Germany,Female,38,2,93569.86,3,0,0,10137.34,1
15749638,605,France,Female,51,9,104760.82,1,1,1,165574.54,1
15749905,698,Spain,Female,47,6,0,1,1,0,50213.81,1
15749951,766,Germany,Male,27,5,126285.73,1,1,0,177614.17,1
15750156,662,Germany,Male,59,2,104568.41,1,1,0,8059.44,1
15750335,850,Germany,Male,43,0,108508.82,3,1,0,184044.8,1
15750447,678,France,Female,60,10,117738.81,1,1,0,147489.76,1
15750545,629,France,Male,44,5,0,4,0,0,117572.59,1
15750638,705,Germany,Female,33,5,116765.7,1,0,0,190659.17,1
15750684,719,France,Female,42,4,0,1,1,0,28465.86,1
15750731,736,Germany,Male,50,9,116309.01,1,1,0,185360.4,1
15750778,653,France,Female,60,2,120731.39,4,1,1,138160.11,1
15750867,489,Germany,Female,46,8,92060.06,1,1,0,147222.95,1
15751158,571,France,Female,42,4,108825.34,3,1,0,55558.51,1
15751177,685,Germany,Female,44,2,119657.53,1,1,0,145387.05,1
15751203,702,France,Male,26,5,56738.47,2,1,1,100442.22,1
15751392,689,Spain,Female,57,4,0,2,1,0,136649.8,1
15751455,469,France,Female,48,5,0,1,1,0,160529.71,1
15751491,443,Germany,Male,50,3,117206.3,1,1,0,42840.18,1
15751561,498,Germany,Male,61,7,102453.26,1,1,0,187247.56,1
15751748,666,France,Male,51,2,148222.65,1,0,0,156953.54,1
15752026,691,France,Male,58,3,0,1,0,1,194930.3,1
15752081,468,France,Female,56,10,0,3,0,1,62256.87,1
15752294,582,France,Female,38,9,135979.01,4,1,1,76582.95,1
15752342,704,Germany,Female,54,6,133656.91,3,1,0,145071.33,1
15752507,769,Germany,Male,60,9,148846.39,1,1,0,192831.67,1
15752801,518,Germany,Male,29,9,125961.74,2,1,0,160303.08,1
15753092,791,Germany,Male,35,5,129828.58,1,1,1,181918.26,1
15753110,720,Spain,Male,64,3,45752.78,2,1,0,79623.28,1
